trialId,trialNo,blockNo,cutNo,expCond,control,keyCode,reactionTime,segSize,segCenterX,segCenterY,segCentDist,intDiff,intStd,segNcut,segStab,leaf,correct,meanImgInt,meanSegInt,deltaInt,expTime,expType,participantID
126,30,4,2,2,0,0,0.33981109041464846,0.717948717948718,0.8235294117647058,0.6470588235294118,0.5390716933750936,0.108731466227347,0.0,,,1,1,0.43243243243243623,0.0,0.891268533772653,1.0,5,my
127,31,4,5,1,1,1,0.08171985322999394,0.23076923076923078,0.9411764705882353,0.7058823529411765,0.7453559924999296,0.5400629025011235,0.4788875998951462,,,1,1,0.5675675675675702,0.5636363636363342,0.4599370974988765,0.3,5,my
128,32,4,2,1,0,0,0.3114575449554999,0.3076923076923077,0.8823529411764706,0.11764705882352941,0.7844645405527358,0.03294892915980227,0.0,,,1,1,0.7432432432432462,0.0,0.9670510708401978,0.3,5,my
129,1,5,5,2,0,0,0.35446106092104934,0.4358974358974359,0.17647058823529413,0.6470588235294118,0.6201736729460419,0.5617792421746285,0.0,,,1,1,0.6013513513513552,0.6,0.43822075782537157,1.0,5,my
130,2,5,2,1,0,0,0.2395260084279157,0.3076923076923077,0.8823529411764706,0.17647058823529413,0.7220578379655767,0.5881383855024714,0.0,,,1,1,0.493243243243243,0.6,0.41186161449752867,0.3,5,my
131,3,5,5,1,1,0,0.16789146081593997,0.20512820512820512,0.6470588235294118,0.11764705882352941,0.5847053462046867,0.8698517298187811,0.0,,,1,0,0.68918918918919,1.0,0.13014827018121905,0.3,5,my
132,4,5,5,1,0,0,0.00019263221139041492,0.2564102564102564,0.5882352941176471,0.11764705882352941,0.5623515948579827,0.39209225700164674,0.0,,,1,1,0.6216216216216263,0.4,0.6079077429983534,0.3,5,my
133,5,5,5,1,1,1,0.5121939953494546,0.3076923076923077,0.17647058823529413,0.11764705882352941,0.7844645405527358,0.7768886796893385,0.48508901792491244,,,1,1,0.5878378378378412,0.8571428571428669,0.22311132031066164,0.3,5,my
134,6,5,5,1,1,0,0.038733444920873626,0.5384615384615384,0.35294117647058826,0.7647058823529411,0.5390716933750936,0.6045412219755028,0.8025322242841676,,,1,0,0.337837837837838,0.5739130434782661,0.3954587780244974,0.3,5,my
135,7,5,5,1,0,0,0.09599721897937089,0.10256410256410256,0.4117647058823529,0.5294117647058824,0.20672455764868003,0.9390444810543654,0.0,,,1,1,0.40540540540540815,1.0,0.06095551894563479,0.3,5,my
136,8,5,2,2,0,0,0.00019057929261893531,0.23076923076923078,0.17647058823529413,0.11764705882352941,0.7844645405527358,0.7759472817133439,0.0,,,1,1,0.3986486486486512,0.8,0.22405271828665613,1.0,5,my
137,9,5,2,1,1,1,0.21080225328364363,0.7435897435897436,0.4117647058823529,0.7058823529411765,0.41344911529736184,0.6285805388744214,0.6554322221629498,,,1,1,0.28378378378378827,0.5870967741935336,0.37141946112557866,0.3,5,my
138,10,5,5,2,1,1,0.15333352950112658,0.41025641025641024,0.4117647058823529,0.17647058823529413,0.4978586625371179,0.5809994508511799,0.576330515195142,,,1,1,0.6351351351351403,0.6333333333333333,0.4190005491488203,1.0,5,my
139,11,5,2,1,1,0,0.3541863119587992,0.46153846153846156,0.11764705882352941,0.11764705882352941,0.852347186594598,0.7018121911037888,0.15716791780119993,,,1,0,0.5675675675675702,0.7600000000000003,0.2981878088962113,0.3,5,my
140,12,5,5,2,1,1,0.16759481405346138,0.38461538461538464,0.4117647058823529,0.8235294117647058,0.5847053462046867,0.673902509933132,0.4713351914986804,,,1,1,0.4594594594594643,0.6941176470588004,0.32609749006686806,1.0,5,my
141,13,5,5,1,0,0,0.2968869539749301,0.41025641025641024,0.8235294117647058,0.7647058823529411,0.6537204504606143,0.5650741350906088,0.0,,,1,1,0.5878378378378412,0.6,0.4349258649093914,0.3,5,my
142,14,5,2,1,0,1,0.03853431180004021,0.5384615384615384,0.7647058823529411,0.7647058823529411,0.5919690451597532,0.13838550247117015,0.0,,,1,0,0.31081081081080997,0.0,0.86161449752883,0.3,5,my
143,15,5,5,1,1,0,0.5551875888742752,0.20512820512820512,0.5294117647058824,0.11764705882352941,0.5547001962252295,0.4942339373970345,0.3229493711037321,,,1,0,0.6081081081081122,0.5200000000000008,0.5057660626029656,0.3,5,my
144,16,5,5,2,0,1,0.25375307766739136,0.3333333333333333,0.5882352941176471,0.7058823529411765,0.3811812499312439,0.7512355848434928,0.0,,,1,0,0.5,0.8,0.24876441515650732,1.0,5,my
145,17,5,5,2,1,1,0.2540969415616139,0.358974358974359,0.17647058823529413,0.17647058823529413,0.7220578379655767,0.4876441515650738,0.4195235392680612,,,1,1,0.5675675675675702,0.5,0.5123558484349263,1.0,5,my
146,18,5,5,2,1,0,0.26824120974397403,0.46153846153846156,0.47058823529411764,0.6470588235294118,0.29235267310234336,0.48105436573311305,0.5612017181201898,,,1,0,0.5270270270270281,0.47999999999999926,0.518945634266887,1.0,5,my
147,19,5,2,2,1,0,0.3688585224185569,0.3076923076923077,0.8823529411764706,0.7647058823529411,0.7220578379655767,0.8804424570487162,0.2781413981460464,,,1,0,0.4527027027027073,0.9428571428571331,0.11955754295128386,1.0,5,my
148,20,5,2,2,0,0,0.00027201173722091974,0.2564102564102564,0.5294117647058824,0.11764705882352941,0.5547001962252295,0.22734761120263527,0.0,,,1,1,0.6216216216216263,0.2,0.7726523887973649,1.0,5,my
149,21,5,2,1,1,1,0.0002788547997925134,0.3333333333333333,0.8235294117647058,0.7058823529411765,0.5919690451597532,0.6150466776496422,0.1868706368604628,,,1,1,0.6081081081081122,0.6666666666666666,0.3849533223503579,0.3,5,my
150,22,5,5,1,0,0,0.052988912870021464,0.358974358974359,0.47058823529411764,0.11764705882352941,0.5623515948579827,0.7759472817133439,0.0,,,1,1,0.3986486486486512,0.8,0.22405271828665613,0.3,5,my
151,23,5,2,2,0,0,0.41172415067328866,0.38461538461538464,0.7647058823529411,0.058823529411764705,0.7453559924999296,0.41021416803953853,0.0,,,1,1,0.5472972972972991,0.4,0.5897858319604616,1.0,5,my
152,24,5,2,2,1,0,0.21085733993734448,0.46153846153846156,0.8235294117647058,0.17647058823529413,0.6537204504606143,0.6079077429983523,0.18005847003564948,,,1,0,0.6148648648648692,0.6600000000000004,0.39209225700164785,1.0,5,my
153,25,5,2,1,0,0,0.4117135439263028,0.38461538461538464,0.8235294117647058,0.8235294117647058,0.7220578379655767,0.9357495881383846,0.0,,,1,1,0.4189189189189222,1.0,0.06425041186161554,0.3,5,my
154,26,5,5,2,0,1,0.052978990429292716,0.38461538461538464,0.7058823529411765,0.5882352941176471,0.3333333333333327,0.6128500823723226,0.0,,,1,0,0.39189189189189416,0.6,0.3871499176276775,1.0,5,my
155,27,5,2,2,0,0,0.38311330606144856,0.358974358974359,0.8823529411764706,0.35294117647058826,0.5847053462046867,0.36243822075782517,0.0,,,1,1,0.7432432432432462,0.4,0.6375617792421749,1.0,5,my
156,28,5,2,2,1,0,0.3542321604780294,0.46153846153846156,0.17647058823529413,0.11764705882352941,0.7844645405527358,0.46952224052718183,0.2569046515733026,,,1,0,0.40540540540540815,0.4299999999999992,0.5304777594728183,1.0,5,my
157,29,5,2,1,1,1,0.44054576161233583,0.6923076923076923,0.7647058823529411,0.7647058823529411,0.5919690451597532,0.33181844003863076,0.5959083254562835,,,1,1,0.682432432432433,0.34482758620686693,0.6681815599613693,0.3,5,my
158,30,5,2,2,1,1,0.4116854873697598,0.5384615384615384,0.17647058823529413,0.17647058823529413,0.7220578379655767,0.19482845068404822,0.43137797408043316,,,1,1,0.6081081081081122,0.15652173913046757,0.8051715493159518,1.0,5,my
159,31,5,2,1,0,0,0.02435309107979427,0.6153846153846154,0.8235294117647058,0.7058823529411765,0.5919690451597532,0.4728171334431622,0.0,,,1,1,0.2905405405405453,0.4,0.5271828665568379,0.3,5,my
160,32,5,5,2,0,0,0.00033428360662244715,0.38461538461538464,0.9411764705882353,0.7058823529411765,0.7453559924999296,0.5667215815485994,0.0,,,1,1,0.5810810810810842,0.6,0.4332784184514007,1.0,5,my
1,1,1,2,1,0,0,0.009975132310614823,0.38461538461538464,0.17647058823529413,0.17647058823529413,0.7220578379655767,0.8929159802306416,0.0,,,1,1,0.5945945945945982,1.0,0.10708401976935858,0.5,6,my
2,2,1,3,1,1,1,0.296904061631359,0.48717948717948717,0.8235294117647058,0.11764705882352941,0.7220578379655767,0.7107554718757355,0.5826049874731349,,,1,1,0.4729729729729719,0.7428571428571331,0.2892445281242646,0.5,6,my
3,3,1,3,1,1,0,0.32566066347597505,0.5384615384615384,0.058823529411764705,0.11764705882352941,0.9245003270420492,0.653678103287729,0.7798178902981036,,,1,0,0.4594594594594643,0.6695652173913326,0.34632189671227115,0.5,6,my
4,4,1,2,1,0,0,0.0001440464671320894,0.4358974358974359,0.8235294117647058,0.17647058823529413,0.6537204504606143,0.3591433278418444,0.0,,,1,1,0.7567567567567602,0.4,0.6408566721581557,0.5,6,my
5,5,1,5,1,1,1,0.23948734512438688,0.2564102564102564,0.8823529411764706,0.11764705882352941,0.7844645405527358,0.5354200988467873,0.5656854249492385,,,1,1,0.7094594594594611,0.6,0.46457990115321274,0.5,6,my
6,6,1,2,1,0,0,0.2825298665465936,0.3333333333333333,0.17647058823529413,0.7647058823529411,0.7220578379655767,0.9341021416803945,0.0,,,1,1,0.4256756756756792,1.0,0.06589785831960572,0.5,6,my
7,7,1,5,1,0,1,0.16790548909421152,0.0,0.058823529411764705,0.4117647058823529,0.7453559924999296,0.07578253706754527,0.0,,,1,0,0.5675675675675702,0.0,0.9242174629324548,0.5,6,my
8,8,1,3,1,1,0,0.23952224474350148,0.41025641025641024,0.7647058823529411,0.29411764705882354,0.4622501635210246,0.6322533406553182,0.36699331855030615,,,1,0,0.5,0.6555555555555335,0.36774665934468187,0.5,6,my
9,9,1,5,1,1,1,0.16789967249102528,0.2564102564102564,0.058823529411764705,0.7058823529411765,0.8268982305947237,0.6633717737506856,0.377123616632826,,,1,1,0.6351351351351403,0.7333333333333333,0.33662822624931454,0.5,6,my
10,10,1,2,1,1,1,0.34022201632207283,0.3076923076923077,0.8235294117647058,0.6470588235294118,0.5390716933750936,0.2247587667686506,0.16307484966544228,,,1,1,0.7770270270270313,0.2428571428571331,0.7752412332313495,0.5,6,my
11,11,1,3,1,0,0,0.11030674712283439,0.5384615384615384,0.8823529411764706,0.7058823529411765,0.6666666666666673,0.5766062602965402,0.0,,,1,1,0.5405405405405421,0.6,0.42339373970346,0.5,6,my
12,12,1,2,1,1,1,0.45481286276785543,0.3076923076923077,0.23529411764705882,0.7058823529411765,0.5919690451597532,0.32901859261002564,0.1904303974257688,,,1,1,0.4459459459459503,0.27142857142860066,0.6709814073899745,0.5,6,my
13,13,1,2,1,1,1,0.33995445257552404,0.3076923076923077,0.9411764705882353,0.23529411764705882,0.7453559924999296,0.7008707931277949,0.409413052575327,,,1,1,0.513513513513514,0.7428571428571331,0.29912920687220523,0.5,6,my
14,14,1,3,1,1,0,0.44058613568150834,0.46153846153846156,0.5294117647058824,0.11764705882352941,0.5547001962252295,0.5403624382207579,0.23575187670180114,,,1,0,0.5540540540540562,0.5600000000000004,0.4596375617792422,0.5,6,my
15,15,1,3,1,1,1,0.08162644542589169,0.4358974358974359,0.8235294117647058,0.5882352941176471,0.4978586625371179,0.7045001300615614,0.3692888693229844,,,1,1,0.3716216216216231,0.7052631578947341,0.2954998699384387,0.5,6,my
16,16,1,3,1,1,1,0.32560420820975905,0.38461538461538464,0.23529411764705882,0.0,0.8721718641894848,0.5672061246244797,0.5055573511423977,,,1,1,0.817567567567567,0.670588235294133,0.43279387537552044,0.5,6,my
17,17,1,5,1,1,1,0.6271311007613589,0.6923076923076923,0.29411764705882354,0.0,0.8268982305947237,0.5620632846673858,0.3631191275890296,,,1,1,0.2972972972973023,0.5103448275861998,0.4379367153326143,0.5,6,my
18,18,1,2,1,1,1,0.18229371245724843,0.15384615384615385,0.11764705882352941,0.11764705882352941,0.852347186594598,0.5799011532125202,0.0,,,1,1,0.5270270270270281,0.6,0.4200988467874798,0.5,6,my
19,19,1,2,1,1,1,0.19633807192606278,0.15384615384615385,0.8823529411764706,0.8235294117647058,0.7844645405527358,0.302306425041186,0.1354006400772659,,,1,1,0.3986486486486512,0.225,0.6976935749588141,0.5,6,my
20,20,1,5,1,0,0,0.00019605374267620473,0.46153846153846156,0.5294117647058824,0.7058823529411765,0.36980013081681967,0.40691927512355824,0.0,,,1,1,0.5608108108108132,0.4,0.5930807248764418,0.5,6,my
21,21,1,3,1,0,0,0.03863045682917121,0.48717948717948717,0.8823529411764706,0.6470588235294118,0.6201736729460419,0.2504118616144974,0.0,,,1,1,0.5270270270270281,0.2,0.7495881383855026,0.5,6,my
22,22,1,5,1,0,1,0.2108008846711299,0.5641025641025641,0.7647058823529411,0.17647058823529413,0.5919690451597532,0.4266886326194402,0.0,,,1,0,0.47972972972972894,0.4,0.5733113673805599,0.5,6,my
23,23,1,5,1,1,0,0.4403856339481598,0.5897435897435898,0.47058823529411764,0.17647058823529413,0.47140452079103157,0.3228995057660624,0.3142539666504709,,,1,0,0.5270270270270281,0.28799999999999953,0.6771004942339377,0.5,6,my
24,24,1,2,1,0,1,0.0674407767149741,0.7435897435897436,0.7647058823529411,0.6470588235294118,0.4622501635210246,0.1878088962108725,0.0,,,1,0,0.10810810810811226,0.0,0.8121911037891276,0.5,6,my
25,25,1,3,1,1,1,0.0003294934628223188,0.38461538461538464,0.17647058823529413,0.058823529411764705,0.852347186594598,0.707917433859869,0.33003267812059345,,,1,1,0.43918918918919325,0.729411764705867,0.2920825661401311,0.5,6,my
26,26,1,5,1,1,1,0.009843403356111608,0.46153846153846156,0.23529411764705882,0.17647058823529413,0.6537204504606143,0.6441515650741343,0.739274181741439,,,1,1,0.5337837837837851,0.6799999999999993,0.3558484349258659,0.5,6,my
27,27,1,3,1,1,1,0.03850933462165391,0.41025641025641024,0.47058823529411764,0.11764705882352941,0.5623515948579827,0.31081823174080164,0.4356649189097373,,,1,1,0.7297297297297322,0.3333333333333333,0.6891817682591984,0.5,6,my
28,28,1,2,1,1,1,0.11032659200429204,0.4358974358974359,0.11764705882352941,0.6470588235294118,0.7040784727049219,0.5940345096679097,0.18289421094627611,,,1,1,0.682432432432433,0.6631578947368666,0.4059654903320904,0.5,6,my
29,29,1,5,1,0,0,0.0003332571472367002,0.20512820512820512,0.11764705882352941,0.11764705882352941,0.852347186594598,0.9258649093904437,0.0,,,1,1,0.4594594594594643,1.0,0.07413509060955625,0.5,6,my
30,30,1,5,1,0,1,0.5407733618734658,0.3076923076923077,0.4117647058823529,0.17647058823529413,0.4978586625371179,0.20593080724876428,0.0,,,1,0,0.7094594594594611,0.2,0.7940691927512359,0.5,6,my
31,31,1,3,1,0,1,0.41171901837636066,0.4358974358974359,0.8235294117647058,0.17647058823529413,0.6537204504606143,0.309719934102141,0.0,,,1,0,0.28378378378378827,0.2,0.6902800658978591,0.5,6,my
32,32,1,3,1,0,0,0.3973198461132095,0.4358974358974359,0.7647058823529411,0.17647058823529413,0.5919690451597532,0.99835255354201,0.0,,,1,1,0.16216216216216198,1.0,0.0016474464579900796,0.5,6,my
33,33,1,3,1,0,0,0.010043220783202196,0.5641025641025641,0.17647058823529413,0.7058823529411765,0.6666666666666673,0.8583196046128496,0.0,,,1,1,0.7364864864864892,1.0,0.1416803953871504,0.5,6,my
34,34,1,3,1,0,0,0.09592297175046911,0.46153846153846156,0.23529411764705882,0.23529411764705882,0.5919690451597532,0.0807248764415156,0.0,,,1,1,0.5472972972972991,0.0,0.9192751235584844,0.5,6,my
35,35,1,2,1,0,0,0.00019297436451899246,0.3076923076923077,0.4117647058823529,0.11764705882352941,0.5847053462046867,0.5271828665568364,0.0,,,1,1,0.7432432432432462,0.6,0.4728171334431636,0.5,6,my
36,36,1,5,1,1,0,0.1678555347374386,0.23076923076923078,0.8235294117647058,0.7647058823529411,0.6537204504606143,0.4049722929459339,0.33466401061363044,,,1,0,0.4459459459459503,0.36363636363633417,0.5950277070540662,0.5,6,my
37,37,1,2,1,1,1,0.06722214086581162,0.3333333333333333,0.11764705882352941,0.17647058823529413,0.7952852522702986,0.547501372872048,0.90935176632623,,,1,1,0.6148648648648692,0.5866666666666674,0.4524986271279521,0.5,6,my
38,38,1,2,1,0,0,0.23988150552851079,0.6153846153846154,0.7647058823529411,0.7647058823529411,0.5919690451597532,0.5354200988467873,0.0,,,1,1,0.7094594594594611,0.6,0.46457990115321274,0.5,6,my
39,39,1,3,1,0,0,0.21078993577101426,0.358974358974359,0.8823529411764706,0.11764705882352941,0.7844645405527358,0.3937397034596368,0.0,,,1,1,0.6148648648648692,0.4,0.6062602965403633,0.5,6,my
40,40,1,2,1,0,0,0.21082620400264407,0.46153846153846156,0.11764705882352941,0.6470588235294118,0.7040784727049219,0.8962108731466224,0.0,,,1,1,0.5810810810810842,1.0,0.1037891268533778,0.5,6,my
41,41,1,3,1,0,0,0.2968681355528576,0.1794871794871795,0.11764705882352941,0.23529411764705882,0.7453559924999296,0.008237232289951081,0.0,,,1,1,0.8445945945945951,0.0,0.9917627677100491,0.5,6,my
42,42,1,5,1,0,0,0.0003383894441653921,0.3333333333333333,0.17647058823529413,0.7058823529411765,0.6666666666666673,0.0807248764415156,0.0,,,1,1,0.5472972972972991,0.0,0.9192751235584844,0.5,6,my
43,43,1,5,1,0,0,0.12471960551112891,0.5897435897435898,0.7647058823529411,0.7058823529411765,0.522976360368491,0.7413509060955515,0.0,,,1,1,0.5405405405405421,0.8,0.25864909390444857,0.5,6,my
44,44,1,2,1,1,1,0.36865802068520986,0.6153846153846154,0.7647058823529411,0.17647058823529413,0.5919690451597532,0.5695095678621206,0.7034420866217562,,,1,1,0.28378378378378827,0.5153846153845999,0.4304904321378795,0.5,6,my
45,45,1,5,1,1,1,0.2107434029455286,0.4358974358974359,0.7058823529411765,0.7647058823529411,0.5390716933750936,0.4421226046995581,0.4304220694791766,,,1,1,0.7364864864864892,0.49473684210526586,0.557877395300442,0.5,6,my
46,46,1,5,1,0,1,0.024244286384905892,0.3333333333333333,0.4117647058823529,0.35294117647058826,0.26148818018424647,0.7067545304777597,0.0,,,1,0,0.682432432432433,0.8,0.2932454695222404,0.5,6,my
47,47,1,5,1,1,0,0.00027577542163530146,0.5897435897435898,0.5294117647058824,0.7647058823529411,0.4622501635210246,0.42998352553541935,0.6750144031385138,,,1,0,0.6283783783783833,0.4479999999999999,0.5700164744645808,0.5,6,my
48,48,1,2,1,0,0,0.00032641408466510655,0.3076923076923077,0.8235294117647058,0.11764705882352941,0.7220578379655767,0.581548599670511,0.0,,,1,1,0.5202702702702711,0.6,0.41845140032948913,0.5,6,my
49,1,2,2,1,0,1,0.0002035811115049678,0.38461538461538464,0.5294117647058824,0.9411764705882353,0.7396002616336393,0.3822075782537071,0.0,,,1,0,0.662162162162162,0.4,0.617792421746293,0.5,6,my
50,2,2,2,1,0,0,0.5265172096180619,0.5128205128205128,0.23529411764705882,0.7647058823529411,0.6537204504606143,0.8616144975288299,0.0,,,1,1,0.7229729729729751,1.0,0.13838550247117018,0.5,6,my
51,3,2,2,1,0,0,0.03853396964691163,0.3076923076923077,0.29411764705882354,0.058823529411764705,0.7453559924999296,0.8023064250411852,0.0,,,1,1,0.2905405405405453,0.8,0.19769357495881484,0.5,6,my
52,4,2,3,1,0,0,0.4834312347485239,0.15384615384615385,0.47058823529411764,0.11764705882352941,0.5623515948579827,0.5601317957166383,0.0,,,1,1,0.6081081081081122,0.6,0.43986820428336165,0.5,6,my
53,5,2,2,1,0,0,0.00019023713949035777,0.4358974358974359,0.8235294117647058,0.17647058823529413,0.6537204504606143,0.5980230642504111,0.0,,,1,1,0.4527027027027073,0.6,0.40197693574958904,0.5,6,my
54,6,2,3,1,0,0,0.00020426541776212288,0.28205128205128205,0.11764705882352941,0.17647058823529413,0.7952852522702986,0.7001647446457987,0.0,,,1,1,0.7094594594594611,0.8,0.2998352553542014,0.5,6,my
55,7,2,2,1,1,0,0.5265302114369481,0.41025641025641024,0.8823529411764706,0.7058823529411765,0.6666666666666673,0.0911587040087863,0.18576814560512991,,,1,0,0.7297297297297322,0.06666666666666667,0.9088412959912139,0.5,6,my
56,8,2,5,1,1,1,0.2681248776802563,0.46153846153846156,0.4117647058823529,0.17647058823529413,0.4978586625371179,0.6029654036243813,0.6904105059069323,,,1,1,0.2635135135135172,0.55,0.3970345963756187,0.5,6,my
57,9,2,5,1,1,1,0.16768719539817734,0.3333333333333333,0.29411764705882354,0.7058823529411765,0.522976360368491,0.25645249862712727,0.27717394687343366,,,1,1,0.27702702702703125,0.13333333333333333,0.7435475013728728,0.5,6,my
58,10,2,5,1,1,0,0.12463338292272681,0.358974358974359,0.5882352941176471,0.17647058823529413,0.47140452079103157,0.40691927512355824,0.6175219294351688,,,1,0,0.7297297297297322,0.45,0.5930807248764418,0.5,6,my
59,11,2,2,1,0,0,0.1102992197540057,0.48717948717948717,0.8823529411764706,0.7058823529411765,0.6666666666666673,0.27347611202635846,0.0,,,1,1,0.43243243243243623,0.2,0.7265238879736416,0.5,6,my
60,12,2,2,1,1,1,0.00017484024870426842,0.4358974358974359,0.23529411764705882,0.8235294117647058,0.7220578379655767,0.22986213474377964,0.5693948773178328,,,1,1,0.682432432432433,0.22105263157893282,0.7701378652562204,0.5,6,my
61,13,2,5,1,1,1,0.00020118603960491064,0.2564102564102564,0.35294117647058826,0.7647058823529411,0.5390716933750936,0.158154859967051,0.19999999999999998,,,1,1,0.5675675675675702,0.1,0.8418451400329491,0.5,6,my
62,14,2,3,1,1,1,0.00023916503687726112,0.3333333333333333,0.058823529411764705,0.6470588235294118,0.7898934256794559,0.26523887973640786,0.40426299784740494,,,1,1,0.7364864864864892,0.27999999999999925,0.7347611202635922,0.5,6,my
63,15,2,5,1,0,1,0.311209483937279,0.3333333333333333,0.23529411764705882,0.6470588235294118,0.5390716933750936,0.6820428336079069,0.0,,,1,0,0.7837837837837883,0.8,0.31795716639209326,0.5,6,my
64,16,2,2,1,0,0,0.18207849813937158,0.28205128205128205,0.17647058823529413,0.17647058823529413,0.7220578379655767,0.21581548599670553,0.0,,,1,1,0.668918918918919,0.2,0.7841845140032946,0.5,6,my
65,17,2,3,1,0,0,0.38292238461570055,0.3076923076923077,0.8235294117647058,0.7647058823529411,0.6537204504606143,0.2718286655683683,0.0,,,1,1,0.43918918918919325,0.2,0.7281713344316317,0.5,6,my
66,18,2,5,1,0,0,0.09596608304467019,0.41025641025641024,0.17647058823529413,0.17647058823529413,0.7220578379655767,0.8665568369028003,0.0,,,1,1,0.7027027027027041,1.0,0.13344316309719986,0.5,6,my
67,19,2,3,1,1,1,0.3829733654318588,0.10256410256410256,0.8235294117647058,0.7647058823529411,0.6537204504606143,0.7611202635914324,0.0,,,1,1,0.4594594594594643,0.8,0.23887973640856772,0.5,6,my
68,20,2,3,1,1,1,0.3543098292382169,0.20512820512820512,0.47058823529411764,0.11764705882352941,0.5623515948579827,0.6540362438220755,0.39553058597843505,,,1,1,0.7635135135135173,0.7600000000000003,0.3459637561779246,0.5,6,my
69,21,2,2,1,1,0,0.25385059130903664,0.15384615384615385,0.8823529411764706,0.11764705882352941,0.7844645405527358,0.5436573311367382,0.0,,,1,0,0.675675675675676,0.6,0.45634266886326186,0.5,6,my
70,22,2,5,1,1,1,0.35428758928485865,0.15384615384615385,0.4117647058823529,0.8235294117647058,0.5847053462046867,0.8179571663920925,0.6770032003863307,,,1,1,0.47972972972972894,0.875,0.18204283360790768,0.5,6,my
71,23,2,3,1,1,0,0.09636811297075137,0.48717948717948717,0.8235294117647058,0.29411764705882354,0.5390716933750936,0.63144269239821,0.3036288461106365,,,1,0,0.41216216216216517,0.6285714285713994,0.36855730760179006,0.5,6,my
72,24,2,3,1,1,0,0.41163450655360156,0.3076923076923077,0.8235294117647058,0.17647058823529413,0.6537204504606143,0.09390444810543706,0.0,,,1,0,0.493243243243243,0.0,0.906095551894563,0.5,6,my
73,25,2,3,1,1,1,0.469052249519959,0.3333333333333333,0.11764705882352941,0.8235294117647058,0.852347186594598,0.17462932454695101,0.28216847382201926,,,1,1,0.43243243243243623,0.07999999999999924,0.825370675453049,0.5,6,my
74,26,2,5,1,0,1,0.5552180405027187,0.5641025641025641,0.35294117647058826,0.7058823529411765,0.4622501635210246,0.42174629324546986,0.0,,,1,0,0.5,0.4,0.5782537067545303,0.5,6,my
75,27,2,2,1,1,0,0.2539720556696824,0.6666666666666666,0.058823529411764705,0.7058823529411765,0.8268982305947237,0.676159096257942,0.26537385030044025,,,1,0,0.7837837837837883,0.7928571428571332,0.32384090374205804,0.5,6,my
76,28,2,5,1,0,1,0.3546509559074106,0.41025641025641024,0.17647058823529413,0.7647058823529411,0.7220578379655767,0.41515650741350885,0.0,,,1,0,0.5270270270270281,0.4,0.5848434925864912,0.5,6,my
77,29,2,2,1,0,0,0.31149723471841545,0.41025641025641024,0.8235294117647058,0.17647058823529413,0.6537204504606143,0.380560131795717,0.0,,,1,1,0.668918918918919,0.4,0.6194398682042832,0.5,6,my
78,30,2,5,1,1,0,0.11050519593741066,0.41025641025641024,0.5882352941176471,0.35294117647058826,0.20672455764868003,0.5930807248764418,0.32175986661593786,,,1,0,0.4729729729729719,0.6,0.4069192751235583,0.5,6,my
79,31,2,5,1,1,1,0.325470426336484,0.358974358974359,0.058823529411764705,0.17647058823529413,0.8721718641894848,0.6754530477759475,0.3425395354310705,,,1,1,0.81081081081081,0.8,0.3245469522240526,0.5,6,my
80,32,2,3,1,0,0,0.2826414084665105,0.3076923076923077,0.17647058823529413,0.17647058823529413,0.7220578379655767,0.06425041186161388,0.0,,,1,1,0.6148648648648692,0.0,0.9357495881383863,0.5,6,my
81,33,2,5,1,0,1,0.39763496914463076,0.3333333333333333,0.8823529411764706,0.5882352941176471,0.5847053462046867,0.9373970345963752,0.0,,,1,0,0.41216216216216517,1.0,0.06260296540362488,0.5,6,my
82,34,2,2,1,1,1,0.5121594378834684,0.46153846153846156,0.8823529411764706,0.17647058823529413,0.7220578379655767,0.5716639209225698,0.46282883047168655,,,1,1,0.39189189189189416,0.55,0.4283360790774304,0.5,6,my
83,35,2,2,1,1,1,0.00026448436839217104,0.5384615384615384,0.8823529411764706,0.11764705882352941,0.7844645405527358,0.29517942840770717,0.9008852329229017,,,1,1,0.695945945945947,0.30434782608693356,0.7048205715922929,0.5,6,my
84,36,2,3,1,0,0,0.0001772353206043256,0.4358974358974359,0.17647058823529413,0.17647058823529413,0.7220578379655767,0.04612850082372369,0.0,,,1,1,0.68918918918919,0.0,0.9538714991762764,0.5,6,my
85,37,2,2,1,1,0,0.311209483937279,0.3333333333333333,0.8235294117647058,0.17647058823529413,0.6537204504606143,0.4925864909390443,0.3171299868688362,,,1,0,0.47972972972972894,0.47999999999999926,0.5074135090609558,0.5,6,my
86,38,2,2,1,1,0,0.052984464879349956,0.48717948717948717,0.8823529411764706,0.7647058823529411,0.7220578379655767,0.5536204597160118,0.5759739853031839,,,1,0,0.7635135135135173,0.6380952380952674,0.44637954028398824,0.5,6,my
87,39,2,3,1,0,1,0.45489566382497093,0.46153846153846156,0.8235294117647058,0.17647058823529413,0.6537204504606143,0.05601317957166441,0.0,,,1,0,0.6486486486486479,0.0,0.9439868204283357,0.5,6,my
88,40,2,3,1,0,0,0.00017107656428988672,0.41025641025641024,0.17647058823529413,0.17647058823529413,0.7220578379655767,0.6161449752883028,0.0,,,1,1,0.3783783783783801,0.6,0.3838550247116973,0.5,6,my
89,41,2,3,1,1,0,0.0003192288689649354,0.23076923076923078,0.8235294117647058,0.29411764705882354,0.5390716933750936,0.5992212071289498,1.0,,,1,0,0.2635135135135172,0.5454545454545325,0.40077879287105034,0.5,6,my
